,Unnamed: 0,num_prom,last_gift,months_since_donate,avg_gift,target,log_largest_gift,sqrt_largest_gift,inv_largest_gift,boxcox_largest_gift,sigmoid_largest_gift,log_avg_gift,sqrt_avg_gift,inv_avg_gift,boxcox_avg_gift,abs_avg_gift,sigmoid_avg_gift,target,type
662,662,71,10.0,36,13.28571429,1,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.659260037232778,3.6449573783516316,0.069999999979,1.7824962842793577,13.28571429,0.9999983014166681,1,dev
663,663,27,10.0,31,7.75,0,2.4849066497880004,3.3166247903554,0.08333333333333333,1.696611544985197,0.999983298578152,2.169053700369523,2.7838821814150108,0.11428571428571428,1.558026184222298,7.75,0.9995694429186754,0,train
664,664,74,5.0,28,5.0,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.791759469228055,2.23606797749979,0.16666666666666666,1.3592779391414302,5.0,0.9933071490757153,1,train
665,665,28,15.0,37,11.66666667,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.538973871321434,3.415650255807816,0.07894736840027701,1.7306709439735717,11.66666667,0.9999914251344548,1,train
666,666,53,3.0,33,4.578947368,0,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.719000114870155,2.139847510454892,0.17924528303239587,1.3180764026094671,4.578947368,0.9898386170626077,0,train
667,667,51,5.0,35,5.3125,0,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,1.8425317946014783,2.3048861143232218,0.15841584158415842,1.3874589062690093,5.3125,0.9950945942942779,0,train
668,668,44,5.0,29,6.0,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4434255418226412,6.0,0.9975273768433653,1,train
669,669,76,15.0,30,11.44444444,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.5212742936017323,3.3829638543738536,0.08035714288584184,1.7228731826892405,11.44444444,0.9999892913116296,1,dev
670,670,75,15.0,30,9.833333333,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.382627800636813,3.1358146203179804,0.09230769231053254,1.660218874552448,9.833333333,0.9999463691966313,0,train
671,671,60,14.0,29,9.083333333,0,2.70805020110221,3.7416573867739413,0.06666666666666667,1.7914826565518542,0.9999991684719722,2.310883895775683,3.013856886615554,0.09917355372228673,1.6266759053566444,9.083333333,0.9998864703894376,0,train
672,672,24,3.0,29,3.5,0,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.5040773967762742,1.8708286933869707,0.2222222222222222,1.1905431899040542,3.5,0.9706877692486436,0,train
673,673,68,10.0,33,11.42857143,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.519997969714213,3.380617019125355,0.08045977010569429,1.7223091525514165,11.42857143,0.9999891199781699,1,train
674,674,49,14.0,29,11.6,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.533696813957432,3.40587727318528,0.07936507936507936,1.728350749611981,11.6,0.9999908339962802,0,train
675,675,55,4.0,30,4.076923077,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.6247053845800403,2.019139192081616,0.19696969696671257,1.2632144507264877,4.076923077,0.9833232615519402,1,train
676,676,66,10.0,31,9.685,1,2.8673305587494666,4.07308237088326,0.05685048322910745,1.8550599513073118,0.999999937618686,2.368840888771111,3.112073263919087,0.09358914365933552,1.6538333475778846,9.685,0.9999377941933294,1,train
677,677,75,10.0,17,8.80952381,1,2.6390573296152584,3.605551275463989,0.07142857142857142,1.7628912081492714,0.999997739675702,2.2833537311147016,2.968084198603537,0.1019417475678669,1.6135961085932646,8.80952381,0.9998507179522116,1,train
678,678,76,13.0,29,10.07894737,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.4050466740985135,3.1747357953064377,0.0902612826474687,1.6705416625999783,10.07894737,0.9999580482044019,0,train
679,679,31,3.0,29,3.444444444,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.491654876677717,1.855921454156937,0.22500000002249998,1.1828967863848845,3.444444444,0.9690650294947228,1,dev
680,680,50,9.0,35,10.35,0,4.007333185232471,7.3484692283495345,0.01818181818181818,2.224534281247688,1.0,2.4292177439274116,3.2171415884290826,0.0881057268722467,1.681587575214168,10.35,0.9999680082337282,0,train
681,681,21,10.0,30,10.0,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6672569344367603,10.0,0.9999546021312976,0,train
682,682,42,12.0,32,9.5,1,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,2.3513752571634776,3.082207001484488,0.09523809523809523,1.645702928971551,9.5,0.9999251537724895,1,train
683,683,63,5.0,28,5.714285714,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.9042374526121921,2.3904572186090256,0.14893617021910366,1.4210901727924932,5.714285714,0.9967123386131298,1,train
684,684,30,6.0,31,5.8,0,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.916922612182061,2.4083189157584592,0.14705882352941177,1.427921007465781,5.8,0.9969815836752917,0,train
685,685,24,11.0,32,9.5,1,2.4849066497880004,3.3166247903554,0.08333333333333333,1.696611544985197,0.999983298578152,2.3513752571634776,3.082207001484488,0.09523809523809523,1.645702928971551,9.5,0.9999251537724895,1,train
686,686,35,4.0,28,4.636363636,0,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.7292391121822048,2.15322168761138,0.1774193548501561,1.3239333391597337,4.636363636,0.9904001695474873,0,train
687,687,45,7.0,30,4.833333333,1,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.7635885922042158,2.19848432630301,0.17142857143836734,1.3434406971902007,4.833333333,0.9921029164899695,1,train
688,688,69,6.0,31,3.210526316,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.4375876555574412,1.7917941611691897,0.237499999988125,1.1492561321408163,3.210526316,0.9612284851964158,1,train
689,689,37,5.0,29,5.636363636,1,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.892564168295226,2.3741027012326152,0.15068493151510604,1.414779371624377,5.636363636,0.9964468583855106,1,train
690,690,73,10.0,31,5.655172414,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.8953943589494997,2.3780606413630414,0.1502590673528417,1.416311619413253,5.655172414,0.996512833191384,1,train
691,691,22,25.0,33,25.0,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,3.258096538021482,5.0,0.038461538461538464,2.0124800398714684,25.0,0.999999999986112,0,train
692,692,63,2.0,30,2.463414634,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.2422549908546994,1.5695268822164212,0.28873239437839715,1.0226899419147772,2.463414634,0.9215369191514152,1,train
693,693,54,12.0,37,10.0,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6672569344367603,10.0,0.9999546021312976,0,train
694,694,66,15.0,29,11.55555556,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.5301632417301034,3.39934634304891,0.07964601767092176,1.726794904598635,11.55555556,0.9999904174339086,1,train
695,695,69,5.0,31,3.62962963,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.5324768713779722,1.9051586889285628,0.21599999998272,1.2079086854437115,3.62962963,0.974159439853037,1,train
696,696,43,7.0,29,6.0,1,2.1972245773362196,2.8284271247461903,0.1111111111111111,1.5635428175182224,0.9996646498695336,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4434255418226412,6.0,0.9975273768433653,1,train
697,697,35,8.0,29,5.916666667,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.9339339580567905,2.4324199199562564,0.14457831324604442,1.4370374957707301,5.916666667,0.997313073248421,0,dev
698,698,69,20.0,36,23.5,0,3.713572066704308,6.324555320336759,0.024390243902439025,2.142168883675653,1.0,3.1986731175506815,4.847679857416329,0.04081632653061224,1.9916003476158317,23.5,0.9999999999377585,0,train
699,699,157,19.0,17,10.62921348,1,3.332204510175204,5.196152422706632,0.03571428571428571,2.0226284488280344,0.9999999999981204,2.453520335696798,3.260247456865813,0.0859903381875143,1.6926067269385627,10.62921348,0.9999758019299592,1,train
700,700,51,7.0,29,5.2,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.824549292051046,2.280350850198276,0.16129032258064516,1.3775307663242953,5.2,0.9945137011005495,1,train
701,701,117,7.0,18,10.21568628,0,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.4173133591449827,3.1961987234838825,0.089160839117194,1.6761582123019858,10.21568628,0.9999634095350186,0,train
702,702,35,25.0,31,15.2,1,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.785011242238338,3.8987177379235853,0.0617283950617284,1.834559646637888,15.2,0.9999997495484255,1,train
703,703,46,5.0,31,3.55,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.5151272329628591,1.8841443681416772,0.21978021978021978,1.1973188557448102,3.55,0.9720774262159271,1,dev
704,704,21,16.0,37,13.0,0,2.833213344056216,4.0,0.058823529411764705,1.8417213403846995,0.9999998874648379,2.6390573296152584,3.605551275463989,0.07142857142857142,1.7739324475057978,13.0,0.999997739675702,0,train
705,705,80,3.0,28,2.583333333,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.2762934658125389,1.607275126728464,0.2790697674678204,1.0453254303064843,2.583333333,0.9297812081476846,1,train
706,706,81,12.0,30,6.066666667,0,3.1780538303479458,4.795831523312719,0.041666666666666664,1.9698820227628786,0.9999999998973812,1.955388893057027,2.463060426989155,0.14150943395558918,1.448463918591205,6.066666667,0.9976864748356491,0,train
707,707,43,15.0,29,9.777777778,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.377486401187782,3.12694383991782,0.09278350515272611,1.65784092542212,9.777777778,0.9999433055635174,0,train
708,708,25,5.0,30,4.25,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.6582280766035324,2.0615528128088303,0.19047619047619047,1.2829106912984432,4.25,0.9859363729567544,1,dev
709,709,23,5.0,33,6.75,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.0476928433652555,2.598076211353316,0.12903225806451613,1.4967270649535716,6.75,0.9988304897349445,0,train
710,710,24,7.0,29,5.8,1,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.916922612182061,2.4083189157584592,0.14705882352941177,1.427921007465781,5.8,0.9969815836752917,1,train
711,711,54,15.0,36,5.194444444,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,1.8236528329322599,2.2791323884320542,0.16143497759005812,1.3770343160097027,5.194444444,0.9944833054513582,1,train
712,712,64,20.0,31,12.30769231,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.5883422372096527,3.5082320775570137,0.0751445086574894,1.7521859523559746,12.30769231,0.999995483155046,1,train
713,713,67,13.0,36,12.33333333,0,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.5902671651958267,3.5118845838096675,0.07500000001875,1.7530178963619425,12.33333333,0.9999955974988375,0,dev
714,714,26,10.0,32,8.75,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.277267285009756,2.958039891549808,0.10256410256410256,1.6106886096808195,8.75,0.9998415637808975,1,train
715,715,77,10.0,33,8.941176471,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.2966853709082775,2.990180006454461,0.10059171597216483,1.619944643860148,8.941176471,0.9998691301643076,0,train
716,716,32,15.0,28,9.333333333,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.3353749157847785,3.055050463249339,0.09677419355150883,1.638214130710073,9.333333333,0.9999115808299516,0,train
717,717,21,20.0,37,15.0,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.772588722239781,3.872983346207417,0.0625,1.8295103924706122,15.0,0.999999694097773,1,train
718,718,47,25.0,37,19.0,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.995732273553991,4.358898943540674,0.05,1.917184571647297,19.0,0.9999999943972036,0,train
719,719,56,5.0,26,18.6,1,4.61512051684126,10.0,0.009900990099009901,2.371614296267516,1.0,2.975529566236472,4.312771730569565,0.0510204081632653,1.9095051935294192,18.6,0.9999999916416099,1,train
720,720,30,5.0,35,5.0,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.791759469228055,2.23606797749979,0.16666666666666666,1.3592779391414302,5.0,0.9933071490757153,1,train
721,721,63,10.0,30,9.222222222,0,2.70805020110221,3.7416573867739413,0.06666666666666667,1.7914826565518542,0.9999991684719722,2.324563999691082,3.0368111930115114,0.0978260869586484,1.6331321698709453,9.222222222,0.9999011909181585,0,train
722,722,26,9.0,31,7.8,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.174751721484161,2.792848008753788,0.11363636363636363,1.560845430538238,7.8,0.9995904328350139,1,train
723,723,24,25.0,30,21.66666667,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,3.1208954166550558,4.654746681614371,0.04411764705233564,1.9636569913216526,21.66666667,0.9999999996106983,0,dev
724,724,69,10.0,31,9.6,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.3608540011180215,3.0983866769659336,0.09433962264150944,1.6501210832774313,9.6,0.9999322758503804,1,train
725,725,53,10.0,30,4.571428571,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.7176514969974102,2.1380899351991722,0.1794871795009862,1.3173035138237483,4.571428571,0.9897627128332238,1,train
726,726,27,12.0,29,9.857142857,1,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,2.3848231912178597,3.1396087108109505,0.09210526315910665,1.6612330587005253,9.857142857,0.9999476309729064,1,train
727,727,68,20.0,37,11.83333333,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.5520459523658885,3.439961239607214,0.07792207794231742,1.7364013668893865,11.83333333,0.9999927415234191,1,train
728,728,51,25.0,36,20.6,0,3.295836866004329,5.0990195135927845,0.037037037037037035,2.010424749957283,0.999999999994891,3.0726933146901194,4.538722287164087,0.046296296296296294,1.9459825712177066,20.6,0.9999999988688149,0,train
729,729,37,15.0,33,12.5,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.6026896854443837,3.5355339059327378,0.07407407407407407,1.7583743857925782,12.5,0.9999962733607158,1,train
730,730,31,3.0,30,3.545454546,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.5141277327497755,1.882937743527385,0.21999999997359998,1.1967069680076423,3.545454546,0.9719537842972091,1,train
731,731,70,10.0,31,10.5625,0,2.833213344056216,4.0,0.058823529411764705,1.8417213403846995,0.9999998874648379,2.4477671028385437,3.25,0.08648648648648649,1.6900059596247716,10.5625,0.9999741325689185,0,train
732,732,86,25.0,31,7.25,1,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.1102132003465894,2.692582403567252,0.12121212121212122,1.5286068942873496,7.25,0.9992903296008995,1,train
733,733,57,7.0,33,7.1,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.0918640616783932,2.6645825188948455,0.1234567901234568,1.519317317114531,7.1,0.9991755753136017,1,train
734,734,27,15.0,37,15.0,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.772588722239781,3.872983346207417,0.0625,1.8295103924706122,15.0,0.999999694097773,1,dev
735,735,26,10.0,31,14.0,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.70805020110221,3.7416573867739413,0.06666666666666667,1.8029485349636467,14.0,0.9999991684719722,0,train
736,736,52,24.0,32,18.85714286,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.9885637842192634,4.342481187063451,0.050359712222969824,1.9144654635370433,18.85714286,0.9999999935368102,0,train
737,737,79,5.0,28,5.0,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.791759469228055,2.23606797749979,0.16666666666666666,1.3592779391414302,5.0,0.9933071490757153,0,train
738,738,76,12.0,36,9.529411765,0,2.70805020110221,3.7416573867739413,0.06666666666666667,1.7914826565518542,0.9999991684719722,2.354172461812472,3.0869745326127975,0.09497206703645329,1.6470081504935568,9.529411765,0.9999273229166108,0,train
739,739,24,8.0,29,7.25,0,2.4849066497880004,3.3166247903554,0.08333333333333333,1.696611544985197,0.999983298578152,2.1102132003465894,2.692582403567252,0.12121212121212122,1.5286068942873496,7.25,0.9992903296008995,0,train
740,740,21,8.0,29,7.2,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.1041341542702074,2.6832815729997477,0.12195121951219513,1.5255353844070045,7.2,0.9992539711661633,1,dev
741,741,107,35.0,21,22.38095238,1,3.58351893845611,5.916079783099616,0.027777777777777776,2.1030795504796007,0.9999999999999993,3.1519216900303646,4.730851126383074,0.04276985743555071,1.9748883534549955,22.38095238,0.9999999998094207,1,dev
742,742,25,10.0,32,8.8,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.2823823856765264,2.9664793948382653,0.1020408163265306,1.6131324806919842,8.8,0.9998492896419403,0,train
743,743,48,15.0,37,11.4,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.517696472610991,3.3763886032268267,0.08064516129032258,1.721291490557074,11.4,0.999988804640495,0,train
744,744,45,15.0,37,12.2,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.580216829592325,3.492849839314596,0.07575757575757576,1.748668469925002,12.2,0.9999949695696981,0,train
745,745,76,20.0,36,11.26666667,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.5068855567785144,3.3565855672096307,0.08152173910828214,1.7165010187054521,11.26666667,0.9999872078577495,1,train
746,746,72,2.0,30,4.0,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.6094379124341003,2.0,0.2,1.254172912247958,4.0,0.9820137900379085,1,train
747,747,71,10.0,37,11.07142857,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.4908413851894715,3.3273756280287925,0.08284023669619411,1.7093606168545827,11.07142857,0.9999844499098232,0,dev
748,748,34,6.0,28,6.636363636,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.032921525997324,2.5761140572575587,0.13095238095861678,1.4891002307517214,6.636363636,0.9986899298126566,1,dev
749,749,34,25.0,37,11.4,1,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.517696472610991,3.3763886032268267,0.08064516129032258,1.721291490557074,11.4,0.999988804640495,1,train
750,750,16,15.0,37,15.0,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.772588722239781,3.872983346207417,0.0625,1.8295103924706122,15.0,0.999999694097773,0,train
751,751,58,5.0,31,11.72413793,1,2.833213344056216,4.0,0.058823529411764705,1.8417213403846995,0.9999998874648379,2.543500813972752,3.424052851519672,0.07859078591424858,1.7326581724843821,11.72413793,0.9999919040451802,1,dev
752,752,29,5.0,29,6.4,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.0014800002101243,2.5298221281347035,0.13513513513513511,1.4727440736697779,6.4,0.9983411989198255,1,train
753,753,62,20.0,31,13.5625,0,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.6784497313259195,3.6827299656640586,0.06866952789699571,1.7905789661038458,13.5625,0.9999987121047844,0,train
754,754,27,10.0,31,12.28571429,1,2.833213344056216,4.0,0.058823529411764705,1.8417213403846995,0.9999998874648379,2.5866893444205235,3.5050983281500105,0.07526881718002082,1.7514711664231861,12.28571429,0.9999953827852712,1,train
755,755,79,7.0,31,7.076923077,1,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,2.0890109927055103,2.660248687059163,0.12380952380834467,1.5178679329643967,7.076923077,0.9991563451461393,1,train
756,756,33,4.0,29,3.6,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.5260563034950492,1.8973665961010275,0.2173913043478261,1.2039966514007614,3.6,0.973403006423134,1,train
757,757,43,17.0,33,11.0,1,2.8903717578961645,4.123105625617661,0.05555555555555555,1.863983780981746,0.9999999586006244,2.4849066497880004,3.3166247903554,0.08333333333333333,1.7067099659573004,11.0,0.999983298578152,1,dev
758,758,30,5.0,29,6.428571429,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.005333569583806,2.535462764270065,0.13461538460761835,1.4747577044095765,6.428571429,0.9983878472521635,1,train
759,759,71,5.0,30,4.9,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.7749523509116738,2.2135943621178655,0.1694915254237288,1.3498466291733164,4.9,0.9926084586557181,0,dev
760,760,87,15.0,23,13.38888889,1,2.8903717578961645,4.123105625617661,0.05555555555555555,1.863983780981746,0.9999999586006244,2.6664563038805933,3.6590830668351875,0.06949806949270285,1.7855332355764924,13.38888889,0.9999984679294274,1,train
761,761,73,11.0,30,8.4375,1,2.9444389791664403,4.242640687119285,0.05263157894736842,1.8846598491143063,0.9999999847700205,2.244691114575143,2.9047375096555625,0.10596026490066225,1.5950291162822192,8.4375,0.9997834559501049,1,dev
762,762,70,10.0,31,6.846153846,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.0600234558031265,2.6165155925390544,0.1274509803946559,1.503065805125242,6.846153846,0.9989375915432311,1,train
763,763,30,25.0,32,24.0,1,3.58351893845611,5.916079783099616,0.027777777777777776,2.1030795504796007,0.9999999999999993,3.2188758248682006,4.898979485566356,0.04,1.9987441478882717,24.0,0.9999999999622486,1,train
764,764,27,12.0,31,12.25,0,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.583997552432231,3.5,0.07547169811320754,1.750306293717005,12.25,0.9999952149055051,0,train
765,765,21,10.0,30,8.333333333,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.23359222147138,2.886751345890394,0.10714285714668367,1.5896559763460636,8.333333333,0.999759688287101,0,train
766,766,108,10.0,29,12.4,0,3.258096538021482,5.0,0.038461538461538464,1.9976048541264817,0.999999999986112,2.5952547069568657,3.521363372331802,0.07462686567164178,1.7551710741769047,12.4,0.999995881428255,0,train
767,767,40,9.0,35,8.333333333,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,2.23359222147138,2.886751345890394,0.10714285714668367,1.5896559763460636,8.333333333,0.999759688287101,0,train
768,768,37,15.0,29,9.833333333,1,2.772588722239781,3.872983346207417,0.0625,1.8176461546235168,0.999999694097773,2.382627800636813,3.1358146203179804,0.09230769231053254,1.660218874552448,9.833333333,0.9999463691966313,1,train
769,769,104,10.0,31,7.533333333,0,2.4849066497880004,3.3166247903554,0.08333333333333333,1.696611544985197,0.999983298578152,2.1439800627783447,2.7446918466377968,0.11718750000457764,1.5455583143349454,7.533333333,0.99946533391284,0,train
770,770,64,3.0,32,5.034482759,0,2.0794415416798357,2.6457513110645907,0.125,1.5053162703195095,0.9990889488055994,1.7974901439998971,2.2437653083600346,0.16571428570386937,1.362481983297026,5.034482759,0.9935325361121033,0,train
771,771,40,7.0,28,6.25,0,2.302585092994046,3.0,0.1,1.6137476074342085,0.9998766054240137,1.9810014688665833,2.5,0.13793103448275862,1.4620010133537857,6.25,0.9980732653366725,0,train
772,772,104,25.0,19,22.69230769,1,3.4339872044851463,5.477225575051661,0.03225806451612903,2.0560159228910817,0.9999999999999065,3.165150425414635,4.76364437064733,0.04220779221190336,1.9796428689211454,22.69230769,0.9999999998604094,1,train
773,773,131,5.0,33,4.75,1,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.749199854809259,2.179449471770337,0.17391304347826086,1.335295626308523,4.75,0.991422514586288,1,train
774,774,51,4.0,31,6.8,0,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,2.0541237336955462,2.6076809620810595,0.12820512820512822,1.5000361219449252,6.8,0.9988874639671398,0,train
775,775,57,3.0,31,3.3125,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.461517782357478,1.8200274723201295,0.2318840579710145,1.1642181819008386,3.3125,0.9648551535992067,1,dev
776,776,42,25.0,31,14.25,0,3.4339872044851463,5.477225575051661,0.03225806451612903,2.0560159228910817,0.9999999999999065,2.7245795030534206,3.774917217635375,0.06557377049180328,1.8098044282808212,14.25,0.9999993524052017,0,train
777,777,24,10.0,30,9.4,1,2.4849066497880004,3.3166247903554,0.08333333333333333,1.696611544985197,0.999983298578152,2.341805806147327,3.0659419433511785,0.09615384615384615,1.6412287106234906,9.4,0.9999172827771484,1,train
778,778,37,5.0,29,3.875,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.5841201044498106,1.9685019685029528,0.20512820512820512,1.2390805475733275,3.875,0.9796676466573412,1,train
779,779,69,5.0,30,5.386363636,0,2.3978952727983707,3.1622776601683795,0.09090909090909091,1.6576860754190867,0.9999546021312976,1.854165035358545,2.3208540746888846,0.15658362990215424,1.3938508746983522,5.386363636,0.9954422754339026,0,train
780,780,38,12.0,29,8.125,0,2.5649493574615367,3.4641016151377544,0.07692307692307693,1.7314472686883406,0.9999938558253978,2.211017899468555,2.850438562747845,0.1095890410958904,1.5786676164073734,8.125,0.999704042886487,0,dev
781,781,48,20.0,37,17.71428571,1,3.044522437723423,4.47213595499958,0.047619047619047616,1.9219746301768261,0.9999999979388463,2.9292871739168307,4.208834245964077,0.053435114516053844,1.8917373574123555,17.71428571,0.9999999797332806,1,train
782,782,57,3.0,29,2.883333333,1,1.791759469228055,2.23606797749979,0.16666666666666666,1.3532276122535851,0.9933071490757153,1.3566938912577629,1.6980380834951847,0.2575107296358378,1.0978106848005957,2.883333333,0.9470163675772119,1,train
783,783,58,6.0,35,5.25,1,1.9459101490553132,2.449489742783178,0.14285714285714285,1.4365127573687562,0.9975273768433653,1.8325814637483102,2.29128784747792,0.16,1.3819724770128432,5.25,0.9947798743064417,1,dev
